pair_id	chrom	lcr_up_start	lcr_up_end	lcr_down_start	lcr_down_end	interior_start	interior_end	interior_len_bp	avg_lcr_len_bp	identity	propensity_X	n_interior_genes	n_disease_genes	n_HI3_genes
NAHR_00817_chr15_30M	chr15	30377806	30400000	32419139	32441361	30400000	32419139	2019139	22208	0.9967	4.332	30	9	0
NAHR_00818_chr15_30M	chr15	30377806	30436448	30529803	30588469	30436448	30529803	93355	58654	0.9971	4.755	4	0	0
NAHR_00819_chr15_30M	chr15	30077907	30119484	30377806	30419281	30119484	30377806	258322	41526	0.9893	4.569	6	1	0
NAHR_00820_chr15_30M	chr15	30395181	30410978	32384944	32399999	30410978	32384944	1973966	15426	0.9666	4.049	27	9	0
NAHR_00821_chr15_30M	chr15	30133301	30153406	30395181	30415994	30153406	30395181	241775	20459	0.9689	4.177	4	1	0
NAHR_00822_chr15_28M	chr15	28697783	28730436	30399634	30430984	28730436	30399634	1669198	32001	0.9786	4.409	29	8	0
NAHR_00823_chr15_30M	chr15	30400207	30618102	32389245	32607507	30618102	32389245	1771143	218078	0.9959	5.317	16	8	0
NAHR_00824_chr15_30M	chr15	30400207	30415966	30602311	30618102	30415966	30602311	186345	15775	0.9796	4.112	7	0	0
NAHR_00825_chr15_28M	chr15	28730150	28752327	30463276	30485339	28752327	30463276	1710949	22120	0.9645	4.191	30	6	0
NAHR_00826_chr15_28M	chr15	28773612	28781150	30485522	30493146	28781150	30485522	1704372	7581	0.9516	3.692	30	6	0
NAHR_00827_chr15_30M	chr15	30377806	30436448	30529803	30588469	30436448	30529803	93355	58654	0.9971	4.755	4	0	0
NAHR_00828_chr15_28M	chr15	28697783	28730436	30535253	30566611	28730436	30535253	1804817	32005	0.9792	4.411	34	8	0
NAHR_00829_chr15_30M	chr15	30077907	30149102	30546955	30618102	30149102	30546955	397853	71171	0.9905	4.806	10	1	0
NAHR_00830_chr15_30M	chr15	30550241	30566038	30602279	30618102	30566038	30602279	36241	15810	0.9793	4.112	1	0	0
NAHR_00831_chr15_30M	chr15	30555261	30571061	32384944	32400000	30571061	32384944	1813883	15428	0.9666	4.048	20	9	0
NAHR_00832_chr15_30M	chr15	30581218	30599953	30642954	30662071	30599953	30642954	43001	18926	0.9504	4.065	7	2	0
NAHR_00833_chr15_30M	chr15	30550241	30566038	30602279	30618102	30566038	30602279	36241	15810	0.9793	4.112	1	0	0
NAHR_00834_chr15_28M	chr15	28698367	28714168	30602279	30618102	28714168	30602279	1888111	15812	0.9831	4.128	37	8	0
NAHR_00835_chr15_30M	chr15	30400207	30415966	30602311	30618102	30415966	30602311	186345	15775	0.9796	4.112	7	0	0
NAHR_00836_chr15_30M	chr15	30642954	30662071	32407365	32426385	30662071	32407365	1745294	19068	0.9500	4.066	17	7	0
NAHR_00837_chr15_30M	chr15	30581218	30599953	30642954	30662071	30599953	30642954	43001	18926	0.9504	4.065	7	2	0
NAHR_00838_chr15_30M	chr15	30678215	30781397	31617789	31727417	30781397	31617789	836392	106405	0.9781	4.917	9	6	0
NAHR_00839_chr15_28M	chr15	28677138	28713338	30790558	30820386	28713338	30790558	2077220	33014	0.9577	4.328	45	10	0
NAHR_00840_chr15_30M	chr15	30678215	30781397	31617789	31727417	30781397	31617789	836392	106405	0.9781	4.917	9	6	0
NAHR_00841_chr15_30M	chr15	30077907	30377808	32153205	32460660	30377808	32153205	1775397	303678	0.9962	5.462	27	10	0
NAHR_00842_chr15_32M	chr15	32384944	32405011	32436532	32457343	32405011	32436532	31521	20439	0.9705	4.183	2	0	0
NAHR_00843_chr15_30M	chr15	30555261	30571061	32384944	32400000	30571061	32384944	1813883	15428	0.9666	4.048	20	9	0
NAHR_00844_chr15_30M	chr15	30395181	30410978	32384944	32399999	30410978	32384944	1973966	15426	0.9666	4.049	27	9	0
NAHR_00845_chr15_30M	chr15	30086243	30102064	32384944	32400000	30102064	32384944	2282880	15438	0.9733	4.077	33	10	0
NAHR_00846_chr15_28M	chr15	28697783	28714168	32388673	32405044	28714168	32388673	3674505	16378	0.9827	4.141	56	17	0
NAHR_00847_chr15_32M	chr15	32389245	32405011	32591749	32607507	32405011	32591749	186738	15762	0.9824	4.124	7	1	0
NAHR_00848_chr15_30M	chr15	30400207	30618102	32389245	32607507	30618102	32389245	1771143	218078	0.9959	5.317	16	8	0
NAHR_00849_chr15_30M	chr15	30642954	30662071	32407365	32426385	30662071	32407365	1745294	19068	0.9500	4.066	17	7	0
NAHR_00850_chr15_30M	chr15	30377806	30400000	32419139	32441361	30400000	32419139	2019139	22208	0.9967	4.332	30	9	0
NAHR_00851_chr15_32M	chr15	32384944	32405011	32436532	32457343	32405011	32436532	31521	20439	0.9705	4.183	2	0	0
NAHR_00852_chr15_28M	chr15	28697783	28730436	32440992	32472368	28730436	32440992	3710556	32014	0.9789	4.410	59	17	0
NAHR_00853_chr15_32M	chr15	32441568	32477828	32571283	32607507	32477828	32571283	93455	36242	0.9945	4.534	2	0	0
NAHR_00854_chr15_28M	chr15	28773612	28781150	32514561	32522185	28781150	32514561	3733411	7581	0.9542	3.702	57	16	0
NAHR_00855_chr15_28M	chr15	28730150	28752327	32522375	32544428	28752327	32522375	3770048	22115	0.9648	4.192	59	16	0
NAHR_00856_chr15_32M	chr15	32441568	32477828	32571283	32607507	32477828	32571283	93455	36242	0.9945	4.534	2	0	0
NAHR_00857_chr15_28M	chr15	28698367	28730436	32576700	32607507	28730436	32576700	3846264	31438	0.9794	4.405	62	18	0
NAHR_00858_chr15_30M	chr15	30077907	30097040	32588428	32607507	30097040	32588428	2491388	19106	0.9796	4.194	41	11	0
NAHR_00859_chr15_30M	chr15	30133301	30149102	32591721	32607507	30149102	32591721	2442619	15793	0.9819	4.122	39	11	0
NAHR_00860_chr15_32M	chr15	32389245	32405011	32591749	32607507	32405011	32591749	186738	15762	0.9824	4.124	7	1	0
NAHR_00861_chr15_44M	chr15	44817436	44842217	45058580	45083192	44842217	45058580	216363	24696	0.9786	4.299	4	2	0
NAHR_00862_chr15_44M	chr15	44841602	44857549	45031634	45049216	44857549	45031634	174085	16764	0.9731	4.111	3	2	0
NAHR_00863_chr15_44M	chr15	44918895	44931475	44957503	44971664	44931475	44957503	26028	13370	0.9609	3.965	1	1	0
NAHR_00864_chr15_44M	chr15	44918895	44931475	44957503	44971664	44931475	44957503	26028	13370	0.9609	3.965	1	1	0
NAHR_00865_chr15_44M	chr15	44841602	44857549	45031634	45049216	44857549	45031634	174085	16764	0.9731	4.111	3	2	0
NAHR_00866_chr15_44M	chr15	44817436	44842217	45058580	45083192	44842217	45058580	216363	24696	0.9786	4.299	4	2	0
NAHR_00867_chr15_72M	chr15	72619465	72671198	74065750	74118012	72671198	74065750	1394552	51997	0.9801	4.622	23	6	0
NAHR_00868_chr15_72M	chr15	72646567	72671198	75274718	75299600	72671198	75274718	2603520	24756	0.9888	4.344	71	14	0
NAHR_00869_chr15_74M	chr15	74060643	74090670	75274718	75304798	74090670	75274718	1184048	30053	0.9896	4.431	47	8	0
NAHR_00870_chr15_74M	chr15	74063900	74094017	77908510	77938379	74094017	77908510	3814493	29993	0.9609	4.302	102	16	1
NAHR_00871_chr15_72M	chr15	72619465	72671198	74065750	74118012	72671198	74065750	1394552	51997	0.9801	4.622	23	6	0
NAHR_00872_chr15_75M	chr15	75253045	75274709	77910691	77932397	75274709	77910691	2635982	21685	0.9684	4.199	55	8	1
NAHR_00873_chr15_75M	chr15	75274718	75301523	77908510	77935020	75301523	77908510	2606987	26657	0.9658	4.274	54	8	1
NAHR_00874_chr15_74M	chr15	74060643	74090670	75274718	75304798	74090670	75274718	1184048	30053	0.9896	4.431	47	8	0
NAHR_00875_chr15_72M	chr15	72646567	72671198	75274718	75299600	72671198	75274718	2603520	24756	0.9888	4.344	71	14	0
NAHR_00876_chr15_75M	chr15	75680779	75693392	77894525	77906195	75693392	77894525	2201133	12141	0.9510	3.884	32	5	0
NAHR_00877_chr15_75M	chr15	75697886	75717575	77875459	77894171	75717575	77875459	2157884	19200	0.9693	4.152	31	5	0
NAHR_00878_chr15_75M	chr15	75697886	75717575	77875459	77894171	75717575	77875459	2157884	19200	0.9693	4.152	31	5	0
NAHR_00879_chr15_75M	chr15	75680779	75693392	77894525	77906195	75693392	77894525	2201133	12141	0.9510	3.884	32	5	0
NAHR_00880_chr15_75M	chr15	75274718	75301523	77908510	77935020	75301523	77908510	2606987	26657	0.9658	4.274	54	8	1
NAHR_00881_chr15_74M	chr15	74063900	74094017	77908510	77938379	74094017	77908510	3814493	29993	0.9609	4.302	102	16	1
NAHR_00882_chr15_75M	chr15	75253045	75274709	77910691	77932397	75274709	77910691	2635982	21685	0.9684	4.199	55	8	1
NAHR_00883_chr15_77M	chr15	77946275	77954459	78741558	78749757	77954459	78741558	787099	8191	0.9769	3.823	26	8	0
NAHR_00884_chr15_78M	chr15	77967353	78000833	78750630	78786352	78000833	78750630	749797	34601	0.9536	4.328	23	8	0
NAHR_00885_chr15_77M	chr15	77946275	77954459	78741558	78749757	77954459	78741558	787099	8191	0.9769	3.823	26	8	0
NAHR_00886_chr15_78M	chr15	77967353	78000833	78750630	78786352	78000833	78750630	749797	34601	0.9536	4.328	23	8	0
NAHR_00887_chr15_81M	chr15	81657769	81664058	81703624	81709985	81664058	81703624	39566	6325	0.9783	3.719	3	0	0
NAHR_00888_chr15_81M	chr15	81657769	81664058	81703624	81709985	81664058	81703624	39566	6325	0.9783	3.719	3	0	0
NAHR_00889_chr15_82M	chr15	82190662	82270742	84066812	84150491	82270742	84066812	1796070	81879	0.9529	4.682	45	4	1
NAHR_00890_chr15_82M	chr15	82276682	82290536	84045982	84059511	82290536	84045982	1755446	13691	0.9538	3.945	44	4	1
NAHR_00891_chr15_82M	chr15	82317712	82360481	85229367	85272280	82360481	85229367	2868886	42841	0.9919	4.594	73	12	1
NAHR_00892_chr15_82M	chr15	82336694	82351763	84503844	84519181	82351763	84503844	2152081	15203	0.9685	4.050	50	4	1
NAHR_00893_chr15_82M	chr15	82336694	82389355	82478255	82532835	82389355	82478255	88900	53620	0.9734	4.603	6	0	0
NAHR_00894_chr15_82M	chr15	82336697	82360481	84425097	84448843	82360481	84425097	2064616	23765	0.9830	4.301	49	4	1
NAHR_00895_chr15_82M	chr15	82336697	82351763	82427679	82442396	82351763	82427679	75916	14891	0.9708	4.051	3	0	0
NAHR_00896_chr15_82M	chr15	82337154	82360481	84224740	84248188	82360481	84224740	1864259	23387	0.9862	4.309	46	4	1
NAHR_00897_chr15_82M	chr15	82337154	82360481	84339308	84362256	82360481	84339308	1978827	23137	0.9840	4.294	47	4	1
NAHR_00898_chr15_82M	chr15	82371407	82389355	85210250	85229355	82389355	85210250	2820895	18526	0.9606	4.100	72	12	1
NAHR_00899_chr15_82M	chr15	82371407	82389355	84448855	84467949	82389355	84448855	2059500	18521	0.9614	4.103	48	4	1
NAHR_00900_chr15_82M	chr15	82371407	82389355	84320202	84339296	82389355	84320202	1930847	18521	0.9614	4.103	46	4	1
NAHR_00901_chr15_82M	chr15	82371407	82389355	84205651	84224728	82389355	84205651	1816296	18512	0.9607	4.100	45	4	1
NAHR_00902_chr15_82M	chr15	82382117	82497540	84448859	84568971	82497540	84448859	1951319	117767	0.9815	4.977	43	4	1
NAHR_00903_chr15_82M	chr15	82426235	82443857	84383590	84398144	82443857	84383590	1939733	16088	0.9531	4.009	43	4	1
NAHR_00904_chr15_82M	chr15	82427679	82442396	85238085	85253284	82442396	85238085	2795689	14958	0.9689	4.045	69	12	1
NAHR_00905_chr15_82M	chr15	82427679	82471869	84400000	84440131	82471869	84400000	1928131	42160	0.9870	4.565	43	4	1
NAHR_00906_chr15_82M	chr15	82427679	82455234	84233448	84256549	82455234	84233448	1778214	25328	0.9550	4.205	41	4	1
NAHR_00907_chr15_82M	chr15	82427679	82455234	84348019	84370602	82455234	84348019	1892785	25069	0.9539	4.196	42	4	1
NAHR_00908_chr15_82M	chr15	82427679	82442558	82517265	82533007	82442558	82517265	74707	15310	0.9519	3.984	3	0	0
NAHR_00909_chr15_82M	chr15	82336697	82351763	82427679	82442396	82351763	82427679	75916	14891	0.9708	4.051	3	0	0
NAHR_00910_chr15_82M	chr15	82438095	82497540	84165403	84224724	82497540	84165403	1667863	59383	0.9913	4.732	37	4	1
NAHR_00911_chr15_82M	chr15	82450491	82497540	85182961	85229351	82497540	85182961	2685421	46719	0.9868	4.608	66	12	1
NAHR_00912_chr15_82M	chr15	82478122	82497540	84320066	84339292	82497540	84320066	1822526	19322	0.9949	4.264	41	4	1
NAHR_00913_chr15_82M	chr15	82336694	82389355	82478255	82532835	82389355	82478255	88900	53620	0.9734	4.603	6	0	0
NAHR_00914_chr15_82M	chr15	82508551	82532834	85229367	85253286	82532834	85229367	2696533	24101	0.9751	4.273	65	12	1
NAHR_00915_chr15_82M	chr15	82508551	82533007	84424935	84448843	82533007	84424935	1891928	24182	0.9766	4.281	41	4	1
NAHR_00916_chr15_82M	chr15	82508551	82532373	84224740	84248188	82532373	84224740	1692367	23635	0.9777	4.276	38	4	1
NAHR_00917_chr15_82M	chr15	82508551	82532373	84339308	84362256	82532373	84339308	1806935	23385	0.9773	4.270	39	4	1
NAHR_00918_chr15_82M	chr15	82517265	82533007	84503685	84519181	82533007	84503685	1970678	15619	0.9549	4.004	42	4	1
NAHR_00919_chr15_82M	chr15	82427679	82442558	82517265	82533007	82442558	82517265	74707	15310	0.9519	3.984	3	0	0
NAHR_00920_chr15_82M	chr15	82276682	82290536	84045982	84059511	82290536	84045982	1755446	13691	0.9538	3.945	44	4	1
NAHR_00921_chr15_82M	chr15	82190662	82270742	84066812	84150491	82270742	84066812	1796070	81879	0.9529	4.682	45	4	1
NAHR_00922_chr15_82M	chr15	82438095	82497540	84165403	84224724	82497540	84165403	1667863	59383	0.9913	4.732	37	4	1
NAHR_00923_chr15_84M	chr15	84165407	84256549	84412233	84508155	84256549	84412233	155684	93532	0.9910	4.926	1	0	0
NAHR_00924_chr15_84M	chr15	84177827	84248188	85182961	85252827	84248188	85182961	934773	70113	0.9878	4.787	25	8	0
NAHR_00925_chr15_82M	chr15	82371407	82389355	84205651	84224728	82389355	84205651	1816296	18512	0.9607	4.100	45	4	1
NAHR_00926_chr15_82M	chr15	82508551	82532373	84224740	84248188	82532373	84224740	1692367	23635	0.9777	4.276	38	4	1
NAHR_00927_chr15_82M	chr15	82337154	82360481	84224740	84248188	82360481	84224740	1864259	23387	0.9862	4.309	46	4	1
NAHR_00928_chr15_82M	chr15	82427679	82455234	84233448	84256549	82455234	84233448	1778214	25328	0.9550	4.205	41	4	1
NAHR_00929_chr15_84M	chr15	84320066	84362256	85210114	85252827	84362256	85210114	847858	42451	0.9914	4.588	26	8	0
NAHR_00930_chr15_84M	chr15	84320066	84370602	84412233	84468085	84370602	84412233	41631	53194	0.9848	4.654	1	0	0
NAHR_00931_chr15_82M	chr15	82478122	82497540	84320066	84339292	82497540	84320066	1822526	19322	0.9949	4.264	41	4	1
NAHR_00932_chr15_82M	chr15	82371407	82389355	84320202	84339296	82389355	84320202	1930847	18521	0.9614	4.103	46	4	1
NAHR_00933_chr15_82M	chr15	82508551	82532373	84339308	84362256	82532373	84339308	1806935	23385	0.9773	4.270	39	4	1
NAHR_00934_chr15_82M	chr15	82337154	82360481	84339308	84362256	82360481	84339308	1978827	23137	0.9840	4.294	47	4	1
NAHR_00935_chr15_84M	chr15	84348019	84370602	84490939	84519181	84370602	84490939	120337	25412	0.9596	4.227	2	0	0
NAHR_00936_chr15_82M	chr15	82427679	82455234	84348019	84370602	82455234	84348019	1892785	25069	0.9539	4.196	42	4	1
NAHR_00937_chr15_84M	chr15	84383590	84398144	84502382	84520620	84398144	84502382	104238	16396	0.9549	4.025	3	0	0
NAHR_00938_chr15_82M	chr15	82426235	82443857	84383590	84398144	82443857	84383590	1939733	16088	0.9531	4.009	43	4	1
NAHR_00939_chr15_84M	chr15	84400000	84416977	85182961	85203836	84416977	85182961	765984	18926	0.9625	4.117	24	8	0
NAHR_00940_chr15_82M	chr15	82427679	82471869	84400000	84440131	82471869	84400000	1928131	42160	0.9870	4.565	43	4	1
NAHR_00941_chr15_84M	chr15	84320066	84370602	84412233	84468085	84370602	84412233	41631	53194	0.9848	4.654	1	0	0
NAHR_00942_chr15_84M	chr15	84165407	84256549	84412233	84508155	84256549	84412233	155684	93532	0.9910	4.926	1	0	0
NAHR_00943_chr15_82M	chr15	82508551	82533007	84424935	84448843	82533007	84424935	1891928	24182	0.9766	4.281	41	4	1
NAHR_00944_chr15_84M	chr15	84425097	84495736	85182961	85253284	84495736	85182961	687225	70481	0.9869	4.784	23	8	0
NAHR_00945_chr15_82M	chr15	82336697	82360481	84425097	84448843	82360481	84425097	2064616	23765	0.9830	4.301	49	4	1
NAHR_00946_chr15_82M	chr15	82371407	82389355	84448855	84467949	82389355	84448855	2059500	18521	0.9614	4.103	48	4	1
NAHR_00947_chr15_82M	chr15	82382117	82497540	84448859	84568971	82497540	84448859	1951319	117767	0.9815	4.977	43	4	1
NAHR_00948_chr15_84M	chr15	84348019	84370602	84490939	84519181	84370602	84490939	120337	25412	0.9596	4.227	2	0	0
NAHR_00949_chr15_84M	chr15	84383590	84398144	84502382	84520620	84398144	84502382	104238	16396	0.9549	4.025	3	0	0
NAHR_00950_chr15_82M	chr15	82517265	82533007	84503685	84519181	82533007	84503685	1970678	15619	0.9549	4.004	42	4	1
NAHR_00951_chr15_82M	chr15	82336694	82351763	84503844	84519181	82351763	84503844	2152081	15203	0.9685	4.050	50	4	1
NAHR_00952_chr15_84M	chr15	84503845	84519181	85238085	85253286	84519181	85238085	718904	15268	0.9711	4.063	21	8	0
NAHR_00953_chr15_84M	chr15	84425097	84495736	85182961	85253284	84495736	85182961	687225	70481	0.9869	4.784	23	8	0
NAHR_00954_chr15_84M	chr15	84400000	84416977	85182961	85203836	84416977	85182961	765984	18926	0.9625	4.117	24	8	0
NAHR_00955_chr15_84M	chr15	84177827	84248188	85182961	85252827	84248188	85182961	934773	70113	0.9878	4.787	25	8	0
NAHR_00956_chr15_82M	chr15	82450491	82497540	85182961	85229351	82497540	85182961	2685421	46719	0.9868	4.608	66	12	1
NAHR_00957_chr15_84M	chr15	84320066	84362256	85210114	85252827	84362256	85210114	847858	42451	0.9914	4.588	26	8	0
NAHR_00958_chr15_82M	chr15	82371407	82389355	85210250	85229355	82389355	85210250	2820895	18526	0.9606	4.100	72	12	1
NAHR_00959_chr15_82M	chr15	82508551	82532834	85229367	85253286	82532834	85229367	2696533	24101	0.9751	4.273	65	12	1
NAHR_00960_chr15_82M	chr15	82317712	82360481	85229367	85272280	82360481	85229367	2868886	42841	0.9919	4.594	73	12	1
NAHR_00961_chr15_84M	chr15	84503845	84519181	85238085	85253286	84519181	85238085	718904	15268	0.9711	4.063	21	8	0
NAHR_00962_chr15_82M	chr15	82427679	82442396	85238085	85253284	82442396	85238085	2795689	14958	0.9689	4.045	69	12	1
NAHR_00963_chr15_99M	chr15	99779108	99800257	101764214	101794394	99800257	101764214	1963957	25664	0.9702	4.278	43	8	0
NAHR_00964_chr15_99M	chr15	99799755	99814438	101738310	101753022	99814438	101738310	1923872	14697	0.9729	4.054	41	8	0
NAHR_00965_chr15_99M	chr15	99799755	99814438	101738310	101753022	99814438	101738310	1923872	14697	0.9729	4.054	41	8	0
NAHR_00966_chr15_99M	chr15	99779108	99800257	101764214	101794394	99800257	101764214	1963957	25664	0.9702	4.278	43	8	0
NAHR_00967_chr16_2M	chr16	2534141	2584844	2615340	2677513	2584844	2615340	30496	56438	0.9815	4.664	3	0	0
NAHR_00968_chr16_2M	chr16	2599223	2611355	2677676	2691053	2611355	2677676	66321	12754	0.9604	3.943	4	0	0
NAHR_00969_chr16_2M	chr16	2534141	2584844	2615340	2677513	2584844	2615340	30496	56438	0.9815	4.664	3	0	0
NAHR_00970_chr16_2M	chr16	2599223	2611355	2677676	2691053	2611355	2677676	66321	12754	0.9604	3.943	4	0	0
NAHR_00971_chr16_11M	chr16	11924729	11943679	16377614	16396484	11943679	16377614	4433935	18910	0.9747	4.168	91	13	0
NAHR_00972_chr16_11M	chr16	11924729	11943679	16334303	16353123	11943679	16334303	4390624	18885	0.9756	4.172	90	13	0
NAHR_00973_chr16_11M	chr16	11924729	11943679	15361096	15379921	11943679	15361096	3417417	18887	0.9764	4.175	62	3	0
NAHR_00974_chr16_11M	chr16	11924729	11940753	15101779	15117686	11940753	15101779	3161026	15965	0.9759	4.102	58	3	0
NAHR_00975_chr16_11M	chr16	11924729	11943679	14935816	14954513	11943679	14935816	2992137	18823	0.9805	4.191	52	3	0
NAHR_00976_chr16_11M	chr16	11924729	11943679	14749195	14767974	11943679	14749195	2805516	18864	0.9794	4.187	41	3	0
NAHR_00977_chr16_11M	chr16	11925062	11943679	14710071	14728526	11943679	14710071	2766392	18536	0.9783	4.175	39	3	0
NAHR_00978_chr16_14M	chr16	14687179	14692880	18310894	18317962	14692880	18310894	3618014	6384	0.9546	3.632	67	11	0
NAHR_00979_chr16_14M	chr16	14687179	14692882	15356574	15363653	14692882	15356574	663692	6391	0.9550	3.634	26	0	0
NAHR_00980_chr16_14M	chr16	14687179	14692884	14765418	14772324	14692884	14765418	72534	6305	0.9554	3.630	5	0	0
NAHR_00981_chr16_14M	chr16	14705113	14731999	15356574	15384481	14731999	15356574	624575	27396	0.9800	4.349	23	0	0
NAHR_00982_chr16_14M	chr16	14710033	14729368	18353846	18374454	14729368	18353846	3624478	19971	0.9835	4.230	68	11	0
NAHR_00983_chr16_14M	chr16	14710033	14731997	18310894	18334335	14731997	18310894	3578897	22702	0.9800	4.269	64	11	0
NAHR_00984_chr16_14M	chr16	14710033	14729368	16334260	16354853	14729368	16334260	1604892	19964	0.9839	4.231	51	10	0
NAHR_00985_chr16_14M	chr16	14710033	14731041	16377571	16399999	14731041	16377571	1646530	21718	0.9826	4.261	52	10	0
NAHR_00986_chr16_14M	chr16	14710033	14728657	14935773	14954718	14728657	14935773	207116	18784	0.9864	4.216	13	0	0
NAHR_00987_chr16_11M	chr16	11925062	11943679	14710071	14728526	11943679	14710071	2766392	18536	0.9783	4.175	39	3	0
NAHR_00988_chr16_14M	chr16	14713017	14728657	15101574	15117686	14728657	15101574	372917	15876	0.9854	4.140	19	0	0
NAHR_00989_chr16_14M	chr16	14744235	14816374	15312473	15384481	14816374	15312473	496099	72073	0.9915	4.817	21	0	0
NAHR_00990_chr16_14M	chr16	14749155	14769680	18353847	18374456	14769680	18353847	3584167	20567	0.9880	4.262	66	11	0
NAHR_00991_chr16_14M	chr16	14749155	14816375	18268081	18334337	14816375	18268081	3451706	66738	0.9907	4.779	62	11	0
NAHR_00992_chr16_14M	chr16	14749155	14769680	16334258	16354852	14769680	16334258	1564578	20559	0.9884	4.263	49	10	0
NAHR_00993_chr16_14M	chr16	14749155	14816375	16377569	16443864	14816375	16377569	1561194	66757	0.9905	4.779	50	10	0
NAHR_00994_chr16_14M	chr16	14749155	14768251	14935771	14954790	14768251	14935771	167520	19057	0.9880	4.229	11	0	0
NAHR_00995_chr16_11M	chr16	11924729	11943679	14749195	14767974	11943679	14749195	2805516	18864	0.9794	4.187	41	3	0
